Date,Low,Close,Drawdown%,Rolling_ATH,ATH_Anchor_Date,Ticker
2014-03-31,87.62,87.67,27.24,120.5,2000-03-24,QQQ
2014-04-01,87.71,89.21,25.97,120.5,2000-03-24,QQQ
2014-04-02,89.04,89.44,25.78,120.5,2000-03-24,QQQ
2014-04-03,88.22,88.73,26.37,120.5,2000-03-24,QQQ
2014-04-04,86.14,86.37,28.32,120.5,2000-03-24,QQQ
2014-04-07,84.95,85.55,29.0,120.5,2000-03-24,QQQ
2014-04-08,85.35,86.34,28.35,120.5,2000-03-24,QQQ
2014-04-09,86.43,87.82,27.12,120.5,2000-03-24,QQQ
2014-04-10,84.86,85.1,29.38,120.5,2000-03-24,QQQ
2014-04-11,83.91,84.11,30.2,120.5,2000-03-24,QQQ
2014-04-14,83.99,84.77,29.65,120.5,2000-03-24,QQQ
2014-04-15,83.28,85.05,29.42,120.5,2000-03-24,QQQ
2014-04-16,85.09,86.18,28.48,120.5,2000-03-24,QQQ
2014-04-17,85.63,86.2,28.46,120.5,2000-03-24,QQQ
2014-04-21,86.0,86.84,27.93,120.5,2000-03-24,QQQ
2014-04-22,86.99,87.53,27.36,120.5,2000-03-24,QQQ
2014-04-23,86.71,86.76,28.0,120.5,2000-03-24,QQQ
2014-04-24,86.65,87.59,27.31,120.5,2000-03-24,QQQ
2014-04-25,85.98,86.19,28.47,120.5,2000-03-24,QQQ
2014-04-28,85.11,86.47,28.24,120.5,2000-03-24,QQQ
2014-04-29,86.31,87.16,27.67,120.5,2000-03-24,QQQ
2014-04-30,86.54,87.39,27.48,120.5,2000-03-24,QQQ
2014-05-01,87.31,87.65,27.26,120.5,2000-03-24,QQQ
2014-05-02,87.28,87.49,27.39,120.5,2000-03-24,QQQ
2014-05-05,86.76,87.95,27.01,120.5,2000-03-24,QQQ
2014-05-06,86.77,86.81,27.96,120.5,2000-03-24,QQQ
2014-05-07,85.53,86.56,28.17,120.5,2000-03-24,QQQ
2014-05-08,86.05,86.48,28.23,120.5,2000-03-24,QQQ
2014-05-09,85.85,86.8,27.97,120.5,2000-03-24,QQQ
2014-05-12,87.24,88.23,26.78,120.5,2000-03-24,QQQ
2014-05-13,88.12,88.29,26.73,120.5,2000-03-24,QQQ
2014-05-14,87.62,87.83,27.11,120.5,2000-03-24,QQQ
2014-05-15,86.58,87.14,27.68,120.5,2000-03-24,QQQ
2014-05-16,86.64,87.71,27.21,120.5,2000-03-24,QQQ
2014-05-19,87.3,88.32,26.71,120.5,2000-03-24,QQQ
2014-05-20,87.64,88.0,26.97,120.5,2000-03-24,QQQ
2014-05-21,88.11,88.84,26.27,120.5,2000-03-24,QQQ
2014-05-22,88.8,89.23,25.95,120.5,2000-03-24,QQQ
2014-05-23,89.12,89.88,25.41,120.5,2000-03-24,QQQ
2014-05-27,90.2,91.0,24.48,120.5,2000-03-24,QQQ
2014-05-28,90.65,90.72,24.71,120.5,2000-03-24,QQQ
2014-05-29,90.86,91.3,24.23,120.5,2000-03-24,QQQ
2014-05-30,90.83,91.31,24.22,120.5,2000-03-24,QQQ
2014-06-02,90.64,91.22,24.3,120.5,2000-03-24,QQQ
2014-06-03,90.8,91.18,24.33,120.5,2000-03-24,QQQ
2014-06-04,90.81,91.52,24.05,120.5,2000-03-24,QQQ
2014-06-05,91.29,92.29,23.41,120.5,2000-03-24,QQQ
2014-06-06,92.45,92.82,22.97,120.5,2000-03-24,QQQ
2014-06-09,92.5,92.75,23.03,120.5,2000-03-24,QQQ
2014-06-10,92.56,92.91,22.9,120.5,2000-03-24,QQQ
2014-06-11,92.5,92.89,22.91,120.5,2000-03-24,QQQ
2014-06-12,91.73,92.05,23.61,120.5,2000-03-24,QQQ
2014-06-13,91.92,92.32,23.39,120.5,2000-03-24,QQQ
2014-06-16,91.96,92.4,23.32,120.5,2000-03-24,QQQ
2014-06-17,92.18,92.45,23.28,120.5,2000-03-24,QQQ
2014-06-18,91.98,92.97,22.85,120.5,2000-03-24,QQQ
2014-06-19,92.49,92.91,22.9,120.5,2000-03-24,QQQ
2014-06-20,92.53,92.77,23.01,120.5,2000-03-24,QQQ
2014-06-23,92.51,92.79,23.0,120.5,2000-03-24,QQQ
2014-06-24,92.43,92.7,23.07,120.5,2000-03-24,QQQ
2014-06-25,92.48,93.29,22.58,120.5,2000-03-24,QQQ
2014-06-26,92.62,93.34,22.54,120.5,2000-03-24,QQQ
2014-06-27,93.19,93.75,22.2,120.5,2000-03-24,QQQ
2014-06-30,93.67,93.91,22.07,120.5,2000-03-24,QQQ
2014-07-01,94.2,94.94,21.21,120.5,2000-03-24,QQQ
2014-07-02,94.91,95.1,21.08,120.5,2000-03-24,QQQ
2014-07-03,95.15,95.7,20.58,120.5,2000-03-24,QQQ
2014-07-07,95.23,95.41,20.82,120.5,2000-03-24,QQQ
2014-07-08,93.87,94.26,21.78,120.5,2000-03-24,QQQ
2014-07-09,94.24,94.96,21.2,120.5,2000-03-24,QQQ
2014-07-10,93.63,94.66,21.44,120.5,2000-03-24,QQQ
2014-07-11,94.61,95.27,20.94,120.5,2000-03-24,QQQ
2014-07-14,95.54,95.84,20.46,120.5,2000-03-24,QQQ
2014-07-15,94.83,95.51,20.74,120.5,2000-03-24,QQQ
2014-07-16,95.79,95.89,20.42,120.5,2000-03-24,QQQ
2014-07-17,94.32,94.62,21.48,120.5,2000-03-24,QQQ
2014-07-18,95.0,96.12,20.23,120.5,2000-03-24,QQQ
2014-07-21,95.55,96.0,20.33,120.5,2000-03-24,QQQ
2014-07-22,96.35,96.61,19.83,120.5,2000-03-24,QQQ
2014-07-23,96.77,97.23,19.31,120.5,2000-03-24,QQQ
2014-07-24,96.98,97.12,19.4,120.5,2000-03-24,QQQ
2014-07-25,96.23,96.74,19.72,120.5,2000-03-24,QQQ
2014-07-28,96.02,96.77,19.69,120.5,2000-03-24,QQQ
2014-07-29,96.52,96.6,19.83,120.5,2000-03-24,QQQ
2014-07-30,96.6,96.98,19.52,120.5,2000-03-24,QQQ
2014-07-31,94.88,95.02,21.15,120.5,2000-03-24,QQQ
2014-08-01,94.04,94.67,21.44,120.5,2000-03-24,QQQ
2014-08-04,94.52,95.32,20.9,120.5,2000-03-24,QQQ
2014-08-05,94.15,94.59,21.5,120.5,2000-03-24,QQQ
2014-08-06,93.92,94.52,21.56,120.5,2000-03-24,QQQ
2014-08-07,93.89,94.22,21.81,120.5,2000-03-24,QQQ
2014-08-08,93.97,94.9,21.24,120.5,2000-03-24,QQQ
2014-08-11,95.2,95.46,20.78,120.5,2000-03-24,QQQ
2014-08-12,94.93,95.42,20.81,120.5,2000-03-24,QQQ
2014-08-13,95.76,96.43,19.98,120.5,2000-03-24,QQQ
2014-08-14,96.43,96.93,19.56,120.5,2000-03-24,QQQ
2014-08-15,96.48,97.4,19.17,120.5,2000-03-24,QQQ
2014-08-18,97.77,98.15,18.55,120.5,2000-03-24,QQQ
2014-08-19,98.32,98.7,18.09,120.5,2000-03-24,QQQ
2014-08-20,98.53,98.7,18.09,120.5,2000-03-24,QQQ
2014-08-21,98.6,98.9,17.93,120.5,2000-03-24,QQQ
2014-08-22,98.72,99.05,17.8,120.5,2000-03-24,QQQ
2014-08-25,99.16,99.4,17.51,120.5,2000-03-24,QQQ
2014-08-26,99.27,99.5,17.43,120.5,2000-03-24,QQQ
2014-08-27,99.31,99.52,17.41,120.5,2000-03-24,QQQ
2014-08-28,99.08,99.41,17.5,120.5,2000-03-24,QQQ
2014-08-29,99.27,99.78,17.2,120.5,2000-03-24,QQQ
2014-09-02,99.66,100.07,16.95,120.5,2000-03-24,QQQ
2014-09-03,99.3,99.48,17.44,120.5,2000-03-24,QQQ
2014-09-04,99.14,99.39,17.52,120.5,2000-03-24,QQQ
2014-09-05,99.03,99.89,17.1,120.5,2000-03-24,QQQ
2014-09-08,99.62,100.08,16.95,120.5,2000-03-24,QQQ
2014-09-09,99.06,99.25,17.63,120.5,2000-03-24,QQQ
2014-09-10,99.1,100.07,16.95,120.5,2000-03-24,QQQ
2014-09-11,99.24,99.99,17.02,120.5,2000-03-24,QQQ
2014-09-12,99.17,99.48,17.44,120.5,2000-03-24,QQQ
2014-09-15,98.22,98.52,18.24,120.5,2000-03-24,QQQ
2014-09-16,98.05,99.38,17.53,120.5,2000-03-24,QQQ
2014-09-17,98.93,99.53,17.4,120.5,2000-03-24,QQQ
2014-09-18,99.73,100.28,16.78,120.5,2000-03-24,QQQ
2014-09-19,99.58,99.98,17.03,120.5,2000-03-24,QQQ
2014-09-22,98.62,99.05,17.8,120.5,2000-03-24,QQQ
2014-09-23,98.58,98.78,18.02,120.5,2000-03-24,QQQ
2014-09-24,98.54,99.84,17.15,120.5,2000-03-24,QQQ
2014-09-25,97.7,97.74,18.89,120.5,2000-03-24,QQQ
2014-09-26,97.89,98.78,18.02,120.5,2000-03-24,QQQ
2014-09-29,97.75,98.65,18.13,120.5,2000-03-24,QQQ
2014-09-30,98.32,98.79,18.02,120.5,2000-03-24,QQQ
2014-10-01,96.9,97.21,19.33,120.5,2000-03-24,QQQ
2014-10-02,95.97,97.21,19.33,120.5,2000-03-24,QQQ
2014-10-03,97.44,98.17,18.53,120.5,2000-03-24,QQQ
2014-10-06,97.66,97.96,18.71,120.5,2000-03-24,QQQ
2014-10-07,96.56,96.57,19.86,120.5,2000-03-24,QQQ
2014-10-08,96.06,98.45,18.3,120.5,2000-03-24,QQQ
2014-10-09,96.71,96.86,19.62,120.5,2000-03-24,QQQ
2014-10-10,94.42,94.44,21.63,120.5,2000-03-24,QQQ
2014-10-13,92.88,92.96,22.85,120.5,2000-03-24,QQQ
2014-10-14,92.71,92.97,22.85,120.5,2000-03-24,QQQ
2014-10-15,90.24,92.37,23.34,120.5,2000-03-24,QQQ
2014-10-16,90.39,91.79,23.83,120.5,2000-03-24,QQQ
2014-10-17,92.46,93.0,22.82,120.5,2000-03-24,QQQ
2014-10-20,92.8,94.39,21.67,120.5,2000-03-24,QQQ
2014-10-21,95.32,96.87,19.61,120.5,2000-03-24,QQQ
2014-10-22,96.31,96.37,20.02,120.5,2000-03-24,QQQ
2014-10-23,97.17,97.82,18.82,120.5,2000-03-24,QQQ
2014-10-24,97.64,98.62,18.16,120.5,2000-03-24,QQQ
2014-10-27,98.02,98.69,18.1,120.5,2000-03-24,QQQ
2014-10-28,99.08,100.18,16.86,120.5,2000-03-24,QQQ
2014-10-29,99.1,99.81,17.17,120.5,2000-03-24,QQQ
2014-10-30,99.14,100.02,17.0,120.5,2000-03-24,QQQ
2014-10-31,101.07,101.4,15.85,120.5,2000-03-24,QQQ
2014-11-03,101.43,101.7,15.6,120.5,2000-03-24,QQQ
2014-11-04,100.67,101.36,15.88,120.5,2000-03-24,QQQ
2014-11-05,101.02,101.37,15.88,120.5,2000-03-24,QQQ
2014-11-06,100.92,101.69,15.61,120.5,2000-03-24,QQQ
2014-11-07,101.07,101.6,15.68,120.5,2000-03-24,QQQ
2014-11-10,101.38,101.96,15.39,120.5,2000-03-24,QQQ
2014-11-11,101.7,102.28,15.12,120.5,2000-03-24,QQQ
2014-11-12,101.87,102.46,14.97,120.5,2000-03-24,QQQ
2014-11-13,102.42,102.9,14.61,120.5,2000-03-24,QQQ
2014-11-14,102.53,103.22,14.34,120.5,2000-03-24,QQQ
2014-11-17,102.42,102.91,14.6,120.5,2000-03-24,QQQ
2014-11-18,102.99,103.68,13.96,120.5,2000-03-24,QQQ
2014-11-19,102.73,103.21,14.35,120.5,2000-03-24,QQQ
2014-11-20,102.69,103.67,13.97,120.5,2000-03-24,QQQ
2014-11-21,103.54,103.87,13.8,120.5,2000-03-24,QQQ
2014-11-24,104.06,104.68,13.13,120.5,2000-03-24,QQQ
2014-11-25,104.57,104.84,13.0,120.5,2000-03-24,QQQ
2014-11-26,104.83,105.52,12.43,120.5,2000-03-24,QQQ
2014-11-28,105.73,106.01,12.02,120.5,2000-03-24,QQQ
2014-12-01,104.42,104.81,13.02,120.5,2000-03-24,QQQ
2014-12-02,104.7,105.23,12.67,120.5,2000-03-24,QQQ
2014-12-03,104.76,105.42,12.51,120.5,2000-03-24,QQQ
2014-12-04,104.93,105.37,12.56,120.5,2000-03-24,QQQ
2014-12-05,105.15,105.38,12.55,120.5,2000-03-24,QQQ
2014-12-08,104.08,104.63,13.17,120.5,2000-03-24,QQQ
2014-12-09,103.04,104.96,12.9,120.5,2000-03-24,QQQ
2014-12-10,103.12,103.31,14.27,120.5,2000-03-24,QQQ
2014-12-11,103.59,103.8,13.86,120.5,2000-03-24,QQQ
2014-12-12,102.66,102.67,14.8,120.5,2000-03-24,QQQ
2014-12-15,101.32,101.61,15.68,120.5,2000-03-24,QQQ
2014-12-16,99.96,99.98,17.03,120.5,2000-03-24,QQQ
2014-12-17,99.92,101.8,15.52,120.5,2000-03-24,QQQ
2014-12-18,102.98,104.25,13.49,120.5,2000-03-24,QQQ
2014-12-19,103.71,104.32,13.43,120.5,2000-03-24,QQQ
2014-12-22,104.1,104.58,13.21,120.5,2000-03-24,QQQ
2014-12-23,104.09,104.21,13.52,120.5,2000-03-24,QQQ
2014-12-24,104.27,104.3,13.44,120.5,2000-03-24,QQQ
2014-12-26,104.57,105.04,12.83,120.5,2000-03-24,QQQ
2014-12-29,104.88,105.02,12.85,120.5,2000-03-24,QQQ
2014-12-30,104.18,104.32,13.43,120.5,2000-03-24,QQQ
2014-12-31,103.1,103.25,14.32,120.5,2000-03-24,QQQ
2015-01-02,102.44,102.94,14.57,120.5,2000-03-24,QQQ
2015-01-05,101.14,101.43,15.83,120.5,2000-03-24,QQQ
2015-01-06,99.62,100.07,16.95,120.5,2000-03-24,QQQ
2015-01-07,100.49,101.36,15.88,120.5,2000-03-24,QQQ
2015-01-08,102.11,103.3,14.27,120.5,2000-03-24,QQQ
2015-01-09,102.02,102.62,14.84,120.5,2000-03-24,QQQ
2015-01-12,101.29,101.55,15.73,120.5,2000-03-24,QQQ
2015-01-13,100.7,101.52,15.75,120.5,2000-03-24,QQQ
2015-01-14,100.07,100.96,16.22,120.5,2000-03-24,QQQ
2015-01-15,99.53,99.65,17.3,120.5,2000-03-24,QQQ
2015-01-16,99.36,100.82,16.33,120.5,2000-03-24,QQQ
2015-01-20,100.29,101.62,15.67,120.5,2000-03-24,QQQ
2015-01-21,100.96,102.14,15.24,120.5,2000-03-24,QQQ
2015-01-22,101.64,104.03,13.67,120.5,2000-03-24,QQQ
2015-01-23,103.72,104.26,13.48,120.5,2000-03-24,QQQ
2015-01-26,103.61,104.14,13.58,120.5,2000-03-24,QQQ
2015-01-27,101.1,101.44,15.82,120.5,2000-03-24,QQQ
2015-01-28,100.9,100.92,16.25,120.5,2000-03-24,QQQ
2015-01-29,99.96,101.89,15.44,120.5,2000-03-24,QQQ
2015-01-30,100.96,101.1,16.1,120.5,2000-03-24,QQQ
2015-02-02,99.75,101.98,15.37,120.5,2000-03-24,QQQ
2015-02-03,101.68,102.96,14.56,120.5,2000-03-24,QQQ
2015-02-04,102.31,102.87,14.63,120.5,2000-03-24,QQQ
2015-02-05,102.87,103.76,13.89,120.5,2000-03-24,QQQ
2015-02-06,102.76,103.13,14.41,120.5,2000-03-24,QQQ
2015-02-09,102.55,102.8,14.69,120.5,2000-03-24,QQQ
2015-02-10,103.21,104.4,13.36,120.5,2000-03-24,QQQ
2015-02-11,104.32,104.78,13.05,120.5,2000-03-24,QQQ
2015-02-12,105.3,106.0,12.03,120.5,2000-03-24,QQQ
2015-02-13,106.1,106.91,11.28,120.5,2000-03-24,QQQ
2015-02-17,106.64,107.01,11.2,120.5,2000-03-24,QQQ
2015-02-18,106.74,107.16,11.07,120.5,2000-03-24,QQQ
2015-02-19,107.06,107.69,10.63,120.5,2000-03-24,QQQ
2015-02-20,107.28,108.41,10.03,120.5,2000-03-24,QQQ
2015-02-25,108.09,108.33,10.1,120.5,2000-03-24,QQQ
2015-02-27,108.23,108.4,10.04,120.5,2000-03-24,QQQ
2015-03-04,107.86,108.45,10.0,120.5,2000-03-24,QQQ
2015-03-06,107.14,107.41,10.86,120.5,2000-03-24,QQQ
2015-03-09,107.19,107.72,10.61,120.5,2000-03-24,QQQ
2015-03-10,105.72,105.72,12.27,120.5,2000-03-24,QQQ
2015-03-11,105.07,105.11,12.77,120.5,2000-03-24,QQQ
2015-03-12,104.96,105.8,12.2,120.5,2000-03-24,QQQ
2015-03-13,104.68,105.34,12.58,120.5,2000-03-24,QQQ
2015-03-16,105.62,106.7,11.45,120.5,2000-03-24,QQQ
2015-03-17,106.16,106.87,11.31,120.5,2000-03-24,QQQ
2015-03-18,106.03,107.92,10.44,120.5,2000-03-24,QQQ
2015-03-19,107.87,108.08,10.31,120.5,2000-03-24,QQQ
2015-03-23,108.28,108.32,10.11,120.5,2000-03-24,QQQ
2015-03-24,107.91,107.93,10.43,120.5,2000-03-24,QQQ
2015-03-25,105.42,105.46,12.48,120.5,2000-03-24,QQQ
2015-03-26,104.24,105.1,12.78,120.5,2000-03-24,QQQ
2015-03-27,104.92,105.52,12.43,120.5,2000-03-24,QQQ
2015-03-30,106.16,106.73,11.43,120.5,2000-03-24,QQQ
2015-03-31,105.57,105.6,12.37,120.5,2000-03-24,QQQ
2015-04-01,104.37,105.05,12.82,120.5,2000-03-24,QQQ
2015-04-02,104.78,105.12,12.76,120.5,2000-03-24,QQQ
2015-04-06,104.34,105.98,12.05,120.5,2000-03-24,QQQ
2015-04-07,105.8,105.8,12.2,120.5,2000-03-24,QQQ
2015-04-08,105.83,106.64,11.5,120.5,2000-03-24,QQQ
2015-04-09,106.23,107.31,10.95,120.5,2000-03-24,QQQ
2015-04-10,107.03,107.75,10.58,120.5,2000-03-24,QQQ
2015-04-13,107.36,107.48,10.8,120.5,2000-03-24,QQQ
2015-04-14,106.56,107.17,11.06,120.5,2000-03-24,QQQ
2015-04-15,107.32,107.84,10.51,120.5,2000-03-24,QQQ
2015-04-16,107.4,107.69,10.63,120.5,2000-03-24,QQQ
2015-04-17,105.55,106.01,12.02,120.5,2000-03-24,QQQ
2015-04-20,106.5,107.6,10.71,120.5,2000-03-24,QQQ
2015-04-21,107.93,108.06,10.32,120.5,2000-03-24,QQQ
2015-04-30,107.06,107.63,10.68,120.5,2000-03-24,QQQ
2015-05-05,107.4,107.45,10.83,120.5,2000-03-24,QQQ
2015-05-06,106.0,106.71,11.44,120.5,2000-03-24,QQQ
2015-05-07,106.6,107.35,10.91,120.5,2000-03-24,QQQ
2015-05-11,108.19,108.27,10.15,120.5,2000-03-24,QQQ
2015-05-12,106.8,107.78,10.56,120.5,2000-03-24,QQQ
2015-05-13,107.84,108.0,10.37,120.5,2000-03-24,QQQ
2015-06-08,107.97,108.19,10.22,120.5,2000-03-24,QQQ
2015-06-09,107.2,108.01,10.37,120.5,2000-03-24,QQQ
2015-06-15,107.31,108.21,10.2,120.5,2000-03-24,QQQ
2015-06-29,106.64,106.69,11.46,120.5,2000-03-24,QQQ
2015-06-30,106.74,107.07,11.15,120.5,2000-03-24,QQQ
2015-07-01,107.42,107.92,10.44,120.5,2000-03-24,QQQ
2015-07-02,107.62,107.95,10.41,120.5,2000-03-24,QQQ
2015-07-06,107.04,107.7,10.62,120.5,2000-03-24,QQQ
2015-07-07,105.83,107.97,10.4,120.5,2000-03-24,QQQ
2015-07-08,105.89,106.09,11.96,120.5,2000-03-24,QQQ
2015-07-09,106.02,106.03,12.01,120.5,2000-03-24,QQQ
2015-07-10,107.05,107.65,10.66,120.5,2000-03-24,QQQ
2015-08-20,107.07,107.08,11.14,120.5,2000-03-24,QQQ
2015-08-21,102.4,102.4,15.02,120.5,2000-03-24,QQQ
2015-08-24,84.74,98.46,18.29,120.5,2000-03-24,QQQ
2015-08-25,98.01,98.09,18.6,120.5,2000-03-24,QQQ
2015-08-26,98.93,103.03,14.5,120.5,2000-03-24,QQQ
2015-08-27,103.28,105.64,12.33,120.5,2000-03-24,QQQ
2015-08-28,104.85,105.62,12.35,120.5,2000-03-24,QQQ
2015-08-31,104.05,104.31,13.44,120.5,2000-03-24,QQQ
2015-09-01,100.63,101.05,16.14,120.5,2000-03-24,QQQ
2015-09-02,101.7,103.9,13.78,120.5,2000-03-24,QQQ
2015-09-03,103.1,103.39,14.2,120.5,2000-03-24,QQQ
2015-09-04,101.59,102.16,15.22,120.5,2000-03-24,QQQ
2015-09-08,103.69,105.04,12.83,120.5,2000-03-24,QQQ
2015-09-09,103.59,103.86,13.81,120.5,2000-03-24,QQQ
2015-09-10,103.62,104.99,12.87,120.5,2000-03-24,QQQ
2015-09-11,104.21,105.57,12.39,120.5,2000-03-24,QQQ
2015-09-14,104.85,105.25,12.66,120.5,2000-03-24,QQQ
2015-09-15,105.11,106.49,11.63,120.5,2000-03-24,QQQ
2015-09-16,106.14,107.09,11.13,120.5,2000-03-24,QQQ
2015-09-17,106.64,107.13,11.1,120.5,2000-03-24,QQQ
2015-09-18,105.17,105.35,12.57,120.5,2000-03-24,QQQ
2015-09-21,104.73,105.68,12.3,120.5,2000-03-24,QQQ
2015-09-22,103.13,104.1,13.61,120.5,2000-03-24,QQQ
2015-09-23,103.64,104.18,13.54,120.5,2000-03-24,QQQ
2015-09-24,102.27,103.8,13.86,120.5,2000-03-24,QQQ
2015-09-25,102.28,102.92,14.59,120.5,2000-03-24,QQQ
2015-09-28,99.69,99.99,17.02,120.5,2000-03-24,QQQ
2015-09-29,98.75,99.47,17.45,120.5,2000-03-24,QQQ
2015-09-30,100.5,101.76,15.55,120.5,2000-03-24,QQQ
2015-10-01,100.59,102.22,15.17,120.5,2000-03-24,QQQ
2015-10-02,100.48,104.01,13.68,120.5,2000-03-24,QQQ
2015-10-05,104.55,105.5,12.45,120.5,2000-03-24,QQQ
2015-10-06,104.18,105.0,12.86,120.5,2000-03-24,QQQ
2015-10-07,104.29,105.63,12.34,120.5,2000-03-24,QQQ
2015-10-08,104.21,106.05,11.99,120.5,2000-03-24,QQQ
2015-10-09,105.81,106.53,11.59,120.5,2000-03-24,QQQ
2015-10-12,106.35,106.79,11.38,120.5,2000-03-24,QQQ
2015-10-13,106.0,106.1,11.95,120.5,2000-03-24,QQQ
2015-10-14,105.49,105.93,12.09,120.5,2000-03-24,QQQ
2015-10-15,106.18,107.67,10.65,120.5,2000-03-24,QQQ
2015-10-16,107.38,108.12,10.27,120.5,2000-03-24,QQQ
2015-10-20,107.81,108.18,10.22,120.5,2000-03-24,QQQ
2015-10-21,107.48,107.52,10.77,120.5,2000-03-24,QQQ
2016-01-06,107.41,108.26,10.16,120.5,2000-03-24,QQQ
2016-01-07,104.81,104.87,12.97,120.5,2000-03-24,QQQ
2016-01-08,103.9,104.01,13.68,120.5,2000-03-24,QQQ
2016-01-11,102.73,104.33,13.42,120.5,2000-03-24,QQQ
2016-01-12,104.08,105.54,12.41,120.5,2000-03-24,QQQ
2016-01-13,101.74,101.9,15.44,120.5,2000-03-24,QQQ
2016-01-14,100.67,104.07,13.63,120.5,2000-03-24,QQQ
2016-01-15,99.51,100.84,16.32,120.5,2000-03-24,QQQ
2016-01-19,99.88,101.06,16.13,120.5,2000-03-24,QQQ
2016-01-20,97.25,100.75,16.39,120.5,2000-03-24,QQQ
2016-01-21,99.82,100.85,16.31,120.5,2000-03-24,QQQ
2016-01-22,102.53,103.77,13.88,120.5,2000-03-24,QQQ
2016-01-25,102.14,102.23,15.16,120.5,2000-03-24,QQQ
2016-01-26,101.76,103.15,14.4,120.5,2000-03-24,QQQ
2016-01-27,100.15,100.58,16.53,120.5,2000-03-24,QQQ
2016-01-28,100.26,102.0,15.35,120.5,2000-03-24,QQQ
2016-01-29,101.94,104.13,13.59,120.5,2000-03-24,QQQ
2016-02-01,103.23,104.41,13.35,120.5,2000-03-24,QQQ
2016-02-02,101.84,102.15,15.23,120.5,2000-03-24,QQQ
2016-02-03,99.88,101.66,15.63,120.5,2000-03-24,QQQ
2016-02-04,100.44,101.65,15.64,120.5,2000-03-24,QQQ
2016-02-05,97.72,98.12,18.57,120.5,2000-03-24,QQQ
2016-02-08,94.84,96.62,19.82,120.5,2000-03-24,QQQ
2016-02-09,95.18,96.32,20.07,120.5,2000-03-24,QQQ
2016-02-10,96.62,96.69,19.76,120.5,2000-03-24,QQQ
2016-02-11,95.19,96.55,19.88,120.5,2000-03-24,QQQ
2016-02-12,96.73,98.02,18.66,120.5,2000-03-24,QQQ
2016-02-16,98.85,100.23,16.82,120.5,2000-03-24,QQQ
2016-02-17,100.7,102.5,14.94,120.5,2000-03-24,QQQ
2016-02-18,101.2,101.33,15.91,120.5,2000-03-24,QQQ
2016-02-19,100.62,101.63,15.66,120.5,2000-03-24,QQQ
2016-02-22,102.48,103.28,14.29,120.5,2000-03-24,QQQ
2016-02-23,101.51,101.58,15.7,120.5,2000-03-24,QQQ
2016-02-24,99.77,102.55,14.9,120.5,2000-03-24,QQQ
2016-02-25,101.84,103.56,14.06,120.5,2000-03-24,QQQ
2016-02-26,103.18,103.43,14.17,120.5,2000-03-24,QQQ
2016-02-29,102.5,102.5,14.94,120.5,2000-03-24,QQQ
2016-03-01,103.16,105.79,12.21,120.5,2000-03-24,QQQ
2016-03-02,105.01,105.83,12.17,120.5,2000-03-24,QQQ
2016-03-03,104.87,105.63,12.34,120.5,2000-03-24,QQQ
2016-03-04,104.97,105.67,12.31,120.5,2000-03-24,QQQ
2016-03-07,104.27,105.02,12.85,120.5,2000-03-24,QQQ
2016-03-08,103.97,104.15,13.57,120.5,2000-03-24,QQQ
2016-03-09,103.96,104.82,13.01,120.5,2000-03-24,QQQ
2016-03-10,103.31,104.66,13.15,120.5,2000-03-24,QQQ
2016-03-11,105.46,106.49,11.63,120.5,2000-03-24,QQQ
2016-03-14,106.06,106.67,11.48,120.5,2000-03-24,QQQ
2016-03-15,105.95,106.63,11.51,120.5,2000-03-24,QQQ
2016-03-16,106.34,107.58,10.72,120.5,2000-03-24,QQQ
2016-03-17,106.87,107.52,10.77,120.5,2000-03-24,QQQ
2016-03-18,106.8,107.37,10.9,120.5,2000-03-24,QQQ
2016-03-21,107.12,107.79,10.55,120.5,2000-03-24,QQQ
2016-03-22,107.16,108.12,10.27,120.5,2000-03-24,QQQ
2016-03-23,106.99,107.23,11.01,120.5,2000-03-24,QQQ
2016-03-24,106.53,107.26,10.99,120.5,2000-03-24,QQQ
2016-03-28,106.92,107.11,11.11,120.5,2000-03-24,QQQ
2016-04-26,108.12,108.45,10.0,120.5,2000-03-24,QQQ
2016-04-27,106.69,107.58,10.72,120.5,2000-03-24,QQQ
2016-04-28,106.07,106.28,11.8,120.5,2000-03-24,QQQ
2016-04-29,104.88,105.72,12.27,120.5,2000-03-24,QQQ
2016-05-02,105.55,106.72,11.44,120.5,2000-03-24,QQQ
2016-05-03,105.45,105.73,12.26,120.5,2000-03-24,QQQ
2016-05-04,104.79,105.05,12.82,120.5,2000-03-24,QQQ
2016-05-05,104.81,105.02,12.85,120.5,2000-03-24,QQQ
2016-05-06,104.4,105.58,12.38,120.5,2000-03-24,QQQ
2016-05-09,105.54,105.88,12.13,120.5,2000-03-24,QQQ
2016-05-10,106.07,107.33,10.93,120.5,2000-03-24,QQQ
2016-05-11,106.33,106.36,11.73,120.5,2000-03-24,QQQ
2016-05-12,105.14,105.89,12.12,120.5,2000-03-24,QQQ
2016-05-13,105.29,105.5,12.45,120.5,2000-03-24,QQQ
2016-05-16,105.56,106.82,11.35,120.5,2000-03-24,QQQ
2016-05-17,105.2,105.48,12.46,120.5,2000-03-24,QQQ
2016-05-18,105.04,105.86,12.15,120.5,2000-03-24,QQQ
2016-05-19,104.54,105.31,12.61,120.5,2000-03-24,QQQ
2016-05-20,105.67,106.47,11.64,120.5,2000-03-24,QQQ
2016-05-23,106.23,106.33,11.76,120.5,2000-03-24,QQQ
